19820.71299,88324.27866,88125.66245,52079.95103,41068.42735,61389.60361,63190.12543,41216.1268,63286.21758,29166.29848,0,63548.58417,62875.61267,81251.18554,48872.09103,49206.49641,44721.9899,108790.0717,109087.5091,18084.95833,115940.2842,70285.40245,277650.4702,177732.0282,18250.34734,216004.6807,203200.7386,390676.5415,202052.481,60775.84537,236739.7873,418817.8983,680037.0961,342262.9352,182933.7173,305580.8258,1048829.754,1040634.064
48516.99967,78351.29611,92994.26252,15797.66152,13283.02481,60050.86973,80829.17581,46117.77498,90351.81253,81756.90943,63548.58417,0,33347.54809,22720.10773,14864.99481,23024.93612,76736.91438,166706.4201,70596.61557,79470.47063,134611.4226,45784.18101,123838.9928,172623.1347,216879.8272,34123.98672,36879.28466,294620.7331,342618.5946,338456.9276,140613.8223,181950.3401,311686.0461,298579.6946,602745.6247,499549.4711,714711.0074,148543.9471
23203.7818,90824.91525,137578.7961,58650.57885,96656.07805,69113.37051,35495.21084,37426.01242,62330.72914,36443.55728,62875.61267,33347.54809,0,67761.78275,49095.21279,36039.84044,11525.99811,120059.4332,120342.8109,128249.3199,27908.02354,101327.5096,254335.641,195943.7464,236089.4161,117293.9004,65221.52325,288382.4576,138466.1959,235393.0211,100438.1283,420218.1638,588991.8051,82744.77692,406059.117,237431.1234,830829.9165,821646.8403
10494.79858,90955.07295,120705.5368,85895.06038,118441.0127,64701.63923,43933.63569,79429.48452,46439.75193,14949.62056,81251.18554,22720.10773,67761.78275,0,59008.4435,29571.03878,48107.74429,145891.4778,82635.45472,72891.13714,59988.12582,29787.76363,214483.8401,185109.6155,11783.57877,150993.2881,30936.76112,405202.0733,315836.3603,73111.45888,243068.8783,149836.9088,610792.1453,178784.4435,34060.90462,442768.7347,1104655.333,1048693.354
41884.01832,97505.6653,133426.5107,46799.74097,91899.49885,76693.43357,65874.47261,60314.97827,14110.61421,28672.22593,48872.09103,14864.99481,49095.21279,59008.4435,0,34745.01478,21145.85804,187268.7386,105476.8825,82976.21479,93753.51089,62449.88894,165699.6896,155051.6931,169715.4071,136886.1443,157745.6493,196347.8378,206633.8269,184881.2928,119932.5097,236627.8034,485897.1785,235785.5011,374721.7303,13751.11501,661365.4951,838958.8145
34653.27345,102684.3904,162260.6388,29287.40804,44232.34318,99652.30234,6214.98526,21337.49045,54871.95714,30896.1397,49206.49641,23024.93612,36039.84044,29571.03878,34745.01478,0,22454.08721,169005.5422,134551.8083,142935.6853,159587.758,117925.0024,124191.5053,76390.64162,163090.0689,74920.83702,132624.4547,353247.6152,193919.0939,298391.7632,257542.8857,270702.4451,457420.4016,197492.5261,444471.2502,329477.922,914854.7825,812115.9176
1669.615959,108578.8417,178677.3691,104453.7351,87336.48253,117307.7207,64212.92939,57538.62449,86790.03967,57097.65813,44721.9899,76736.91438,11525.99811,48107.74429,21145.85804,22454.08721,0,206701.0861,121437.9254,143600.0057,149302.1082,122413.6169,72755.74652,48450.19707,147106.02,118076.3723,20492.0021,269703.5317,271583.8577,99817.93146,153972.5175,183137.2727,609318.1663,58201.95558,277955.4844,172379.2052,1114481.003,1019002.08
31457.68514,116168.5735,186834.8025,88225.36812,144652.8582,110732.5425,140230.5501,122899.7694,128925.8951,144602.6541,108790.0717,166706.4201,120059.4332,145891.4778,187268.7386,169005.5422,206701.0861,0,96132.24685,189046.1687,113209.1989,78693.84681,25800.56467,41905.83584,164721.9852,115887.8609,120204.4668,239457.4023,116913.1155,87500.57553,184561.4592,218848.1929,482878.7174,55497.45014,160535.6446,543273.4176,967508.8886,729749.4688
47456.03941,123812.6927,208665.7296,26549.35791,145099.3392,141848.5381,83403.22536,149750.3146,87042.49618,106496.5201,109087.5091,70596.61557,120342.8109,82635.45472,105476.8825,134551.8083,121437.9254,96132.24685,0,52108.94177,162227.3757,137291.8553,114895.9024,123534.5505,41267.89919,40345.97325,22677.39532,387216.0029,292470.7343,398266.3231,189728.4201,216227.5809,423739.0237,158216.2432,270828.3827,95319.17326,1133248.262,1070599.042
15050.22452,133537.5222,247847.5272,100230.6291,113064.9185,130961.5641,45113.70342,56108.48292,94739.68041,89301.92331,18084.95833,79470.47063,128249.3199,72891.13714,82976.21479,142935.6853,143600.0057,189046.1687,52108.94177,0,72889.1745,105524.7311,86664.50154,68151.50368,88441.9264,57144.25103,57273.7904,257087.2511,222578.512,174841.7698,109899.7025,59094.64131,572610.7619,51822.74423,466589.7244,633805.225,1174803.211,560682.3598
20526.18592,144394.2455,265133.711,135906.5738,120034.6504,154515.4613,36885.74348,5560.17351,56307.4217,147618.0169,115940.2842,134611.4226,27908.02354,59988.12582,93753.51089,159587.758,149302.1082,113209.1989,162227.3757,72889.1745,0,105477.75,124170.8724,45630.5503,101895.939,9825.224361,108797.2733,401680.1662,212611.7511,21568.58044,218321.2764,194758.8757,504978.7058,166874.0915,236638.1274,81157.81704,1202050.669,1105510.168
45229.34679,156163.7311,290837.2964,58969.94047,178116.364,165470.3719,135228.3,112980.775,88262.44959,37231.74978,70285.40245,45784.18101,101327.5096,29787.76363,62449.88894,117925.0024,122413.6169,78693.84681,137291.8553,105524.7311,105477.75,0,21018.02006,70503.01765,79050.75995,23495.2425,52550.22887,386692.4404,318209.73,405463.0987,286684.3087,361069.8921,286509.9406,334869.8887,201425.5658,354846.7907,1258917.022,893213.7552
22367.54879,170596.7315,346918.4426,85241.22427,234064.4455,226795.7083,201220.4226,283925.1424,196057.574,176367.1822,277650.4702,123838.9928,254335.641,214483.8401,165699.6896,124191.5053,72755.74652,25800.56467,114895.9024,86664.50154,124170.8724,21018.02006,0,61187.79549,122183.3275,76834.75216,13946.53657,351743.6732,246392.1894,367291.2576,243467.6207,254652.3009,332481.7987,210790.8269,232601.5495,328025.1888,1367169.146,843871.9756
9049.974694,186236.0205,386894.37,179692.103,219022.5495,232813.6913,165575.1568,244798.1083,192695.9208,208341.6714,177732.0282,172623.1347,195943.7464,185109.6155,155051.6931,76390.64162,48450.19707,41905.83584,123534.5505,68151.50368,45630.5503,70503.01765,61187.79549,0,36119.26091,56481.32553,110031.0111,492619.6868,260221.2305,124184.8319,275571.9732,245763.8127,380950.9332,140552.9163,179757.1575,368507.4994,1513725.039,1064112.443
39093.9256,204877.3362,423471.0439,121275.9467,191287.7652,278744.9853,17126.75816,78478.14185,261342.3679,99932.35162,18250.34734,216879.8272,236089.4161,11783.57877,169715.4071,163090.0689,147106.02,164721.9852,41267.89919,88441.9264,101895.939,79050.75995,122183.3275,36119.26091,0,106757.1513,21551.85817,457765.7035,308650.883,394428.0238,183078.4022,149281.6306,184303.249,163780.4524,71075.42342,236772.9567,1696815.559,1021998.364
35218.6636,225924.4051,493973.8548,68115.21371,275071.7734,313862.63,172355.7532,69629.66539,119548.1227,138769.9974,216004.6807,34123.98672,117293.9004,150993.2881,136886.1443,74920.83702,118076.3723,115887.8609,40345.97325,57144.25103,9825.224361,23495.2425,76834.75216,56481.32553,106757.1513,0,42660.59575,550175.0192,328697.035,535586.3201,311274.3171,299131.5905,214723.7235,187734.1943,75159.21157,213345.2832,1860252.253,1146614.178
5108.595086,249794.0476,569818.8313,216786.3083,379779.7429,342653.3847,366250.965,296662.4355,183011.0781,252265.8734,203200.7386,36879.28466,65221.52325,30936.76112,157745.6493,132624.4547,20492.0021,120204.4668,22677.39532,57273.7904,108797.2733,52550.22887,13946.53657,110031.0111,21551.85817,42660.59575,0,627867.1433,377621.5002,264415.7616,402441.1806,175049.4726,247314.7861,262130.6045,176302.2271,123817.1396,1969377.927,1262907.95
28222.29306,277893.8735,629466.8606,229490.8899,364823.9245,360727.6319,286605.1664,408328.2176,194384.8928,327884.696,390676.5415,294620.7331,288382.4576,405202.0733,196347.8378,353247.6152,269703.5317,239457.4023,387216.0029,257087.2511,401680.1662,386692.4404,351743.6732,492619.6868,457765.7035,550175.0192,627867.1433,0,384495.3342,584248.6874,197177.6324,369617.7016,400330.1376,184924.2598,441433.5998,166008.1504,2073369.642,1139580.461
43724.6331,310062.6858,721634.6894,96412.56674,343641.0459,476353.4327,79237.46598,327675.2831,371589.8167,96076.53912,202052.481,342618.5946,138466.1959,315836.3603,206633.8269,193919.0939,271583.8577,116913.1155,292470.7343,222578.512,212611.7511,318209.73,246392.1894,260221.2305,308650.883,328697.035,377621.5002,384495.3342,0,198423.7589,409047.9449,300043.4397,162552.4638,224537.6566,225304.1767,112803.0721,2391099.222,1473619.133
15899.19758,346682.1067,837331.8275,232571.3063,473665.6753,511009.5944,229917.1267,204630.428,329917.5145,125264.0453,60775.84537,338456.9276,235393.0211,73111.45888,184881.2928,298391.7632,99817.93146,87500.57553,398266.3231,174841.7698,21568.58044,405463.0987,367291.2576,124184.8319,394428.0238,535586.3201,264415.7616,584248.6874,198423.7589,0,181811.7773,370356.0484,330022.5405,202079.3464,223761.7253,209336.5676,2558201.266,1394696.59
15939.62218,388751.6801,945618.8611,362030.8014,602453.1746,595959.2387,528624.3507,331150.6903,431186.5027,309121.7649,236739.7873,140613.8223,100438.1283,243068.8783,119932.5097,257542.8857,153972.5175,184561.4592,189728.4201,109899.7025,218321.2764,286684.3087,243467.6207,275571.9732,183078.4022,311274.3171,402441.1806,197177.6324,409047.9449,181811.7773,0,124633.3425,272348.2647,210185.2846,320274.1782,144192.6323,2785636.787,1561613.783
41128.6752,437940.369,1074546.37,212679.9487,608235.1284,668457.4539,401162.5688,542078.7182,305296.9895,516538.4372,418817.8983,181950.3401,420218.1638,149836.9088,236627.8034,270702.4451,183137.2727,218848.1929,216227.5809,59094.64131,194758.8757,361069.8921,254652.3009,245763.8127,149281.6306,299131.5905,175049.4726,369617.7016,300043.4397,370356.0484,124633.3425,0,292176.4064,225426.117,235462.3975,180093.4942,3175729.184,1734443.076
27446.45371,493183.6105,1242622.186,243469.227,640466.4805,812099.8658,112660.2034,649049.4388,577891.7055,340161.2563,680037.0961,311686.0461,588991.8051,610792.1453,485897.1785,457420.4016,609318.1663,482878.7174,423739.0237,572610.7619,504978.7058,286509.9406,332481.7987,380950.9332,184303.249,214723.7235,247314.7861,400330.1376,162552.4638,330022.5405,272348.2647,292176.4064,0,107982.7066,327499.7982,212445.1865,3470736.009,1720222.338
4127.404437,557831.0127,1428260.302,497216.3498,821238.3474,849734.4152,421248.2905,578651.8292,434312.168,128181.2436,342262.9352,298579.6946,82744.77692,178784.4435,235785.5011,197492.5261,58201.95558,55497.45014,158216.2432,51822.74423,166874.0915,334869.8887,210790.8269,140552.9163,163780.4524,187734.1943,262130.6045,184924.2598,224537.6566,202079.3464,210185.2846,225426.117,107982.7066,0,158893.7579,183697.6466,4106223.118,2091036.789
32556.41076,631982.1981,1618281.145,428236.8709,978102.9809,1024458.805,865866.1669,575368.8814,774676.0659,421132.3897,182933.7173,602745.6247,406059.117,34060.90462,374721.7303,444471.2502,277955.4844,160535.6446,270828.3827,466589.7244,236638.1274,201425.5658,232601.5495,179757.1575,71075.42342,75159.21157,176302.2271,441433.5998,225304.1767,223761.7253,320274.1782,235462.3975,327499.7982,158893.7579,0,156832.3116,4598619.84,2335054.851
42000.13037,716588.6536,1861649.186,297848.9626,1043191.88,1185804.086,648928.891,723866.0971,644684.2635,670952.9767,305580.8258,499549.4711,237431.1234,442768.7347,13751.11501,329477.922,172379.2052,543273.4176,95319.17326,633805.225,81157.81704,354846.7907,328025.1888,368507.4994,236772.9567,213345.2832,123817.1396,166008.1504,112803.0721,209336.5676,144192.6323,180093.4942,212445.1865,183697.6466,156832.3116,0,5138317.715,2610866.375
13254.91239,815176.8264,2148471.784,619629.8912,1170384.5,1360369.51,363437.3052,983043.0004,1013261.821,609170.7059,1048829.754,714711.0074,830829.9165,1104655.333,661365.4951,914854.7825,1114481.003,967508.8886,1133248.262,1174803.211,1202050.669,1258917.022,1367169.146,1513725.039,1696815.559,1860252.253,1969377.927,2073369.642,2391099.222,2558201.266,2785636.787,3175729.184,3470736.009,4106223.118,4598619.84,5138317.715,0,3761150.814
19935.18002,927564.705,2451656.86,750501.2904,1409371.39,1492106.836,769143.5816,1133910.939,728146.2987,579173.4323,1040634.064,148543.9471,821646.8403,1048693.354,838958.8145,812115.9176,1019002.08,729749.4688,1070599.042,560682.3598,1105510.168,893213.7552,843871.9756,1064112.443,1021998.364,1146614.178,1262907.95,1139580.461,1473619.133,1394696.59,1561613.783,1734443.076,1720222.338,2091036.789,2335054.851,2610866.375,3761150.814,0
